PING 43.132.251.85 (43.132.251.85) 56(84) bytes of data.
64 bytes from 43.132.251.85: icmp_seq=8147 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8151 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=8152 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8153 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8154 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8156 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8158 ttl=44 time=178 ms
64 bytes from 43.132.251.85: icmp_seq=8159 ttl=44 time=175 ms
64 bytes from 43.132.251.85: icmp_seq=8162 ttl=44 time=176 ms
64 bytes from 43.132.251.85: icmp_seq=8163 ttl=44 time=178 ms
64 bytes from 43.132.251.85: icmp_seq=8164 ttl=44 time=175 ms
64 bytes from 43.132.251.85: icmp_seq=8166 ttl=44 time=175 ms
64 bytes from 43.132.251.85: icmp_seq=8167 ttl=44 time=178 ms
64 bytes from 43.132.251.85: icmp_seq=8169 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8172 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8173 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8174 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8175 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8179 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=8180 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8182 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8183 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8185 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8186 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8189 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8190 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8193 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8195 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8196 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8197 ttl=48 time=43.4 ms
64 bytes from 43.132.251.85: icmp_seq=8199 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=8200 ttl=48 time=42.7 ms
64 bytes from 43.132.251.85: icmp_seq=8201 ttl=48 time=43.3 ms
64 bytes from 43.132.251.85: icmp_seq=8202 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8203 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8206 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8207 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8208 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8209 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8212 ttl=48 time=41.6 ms
64 bytes from 43.132.251.85: icmp_seq=8214 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8215 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8216 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8218 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=8219 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8220 ttl=48 time=43.6 ms
64 bytes from 43.132.251.85: icmp_seq=8221 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8222 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8223 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8224 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8228 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8230 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8232 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8233 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8235 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8237 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8239 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8240 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8241 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8242 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8243 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=8245 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8246 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8247 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8250 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8251 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8252 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8254 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8255 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=8256 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8257 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=8258 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8259 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=8260 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8261 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8262 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8263 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8264 ttl=48 time=43.7 ms
64 bytes from 43.132.251.85: icmp_seq=8265 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8266 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8267 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8268 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=8269 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8271 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8273 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8274 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8275 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8276 ttl=48 time=41.8 ms
64 bytes from 43.132.251.85: icmp_seq=8278 ttl=48 time=42.1 ms
64 bytes from 43.132.251.85: icmp_seq=8281 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8282 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8283 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8285 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8286 ttl=48 time=41.5 ms
64 bytes from 43.132.251.85: icmp_seq=8288 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8291 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8292 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=8294 ttl=48 time=43.4 ms
64 bytes from 43.132.251.85: icmp_seq=8295 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8296 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8299 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8301 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8302 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8303 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8307 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8308 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8309 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8315 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8317 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8318 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8320 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8322 ttl=48 time=43.1 ms
64 bytes from 43.132.251.85: icmp_seq=8324 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8325 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8327 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8328 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8329 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8330 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8331 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8332 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8334 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8335 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8336 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8338 ttl=48 time=43.1 ms
64 bytes from 43.132.251.85: icmp_seq=8339 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8341 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8345 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8346 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8347 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8348 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8350 ttl=48 time=42.1 ms
64 bytes from 43.132.251.85: icmp_seq=8352 ttl=48 time=43.4 ms
64 bytes from 43.132.251.85: icmp_seq=8354 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8355 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8358 ttl=48 time=43.1 ms
64 bytes from 43.132.251.85: icmp_seq=8359 ttl=48 time=43.4 ms
64 bytes from 43.132.251.85: icmp_seq=8360 ttl=48 time=41.5 ms
64 bytes from 43.132.251.85: icmp_seq=8361 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=8363 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8364 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8365 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8367 ttl=48 time=42.1 ms
64 bytes from 43.132.251.85: icmp_seq=8368 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8370 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8371 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8372 ttl=48 time=44.7 ms
64 bytes from 43.132.251.85: icmp_seq=8374 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8378 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8380 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8382 ttl=48 time=43.6 ms
64 bytes from 43.132.251.85: icmp_seq=8385 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8386 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8387 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8389 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=8392 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8394 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8395 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8397 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8398 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8399 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8400 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8402 ttl=48 time=43.0 ms
64 bytes from 43.132.251.85: icmp_seq=8403 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8405 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8406 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8409 ttl=48 time=41.5 ms
64 bytes from 43.132.251.85: icmp_seq=8411 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8412 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8413 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8414 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8415 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8416 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8417 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=8420 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8422 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8424 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8425 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8426 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8429 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8430 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=8431 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=8432 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8434 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=8435 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8436 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8437 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8438 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8440 ttl=48 time=43.6 ms
64 bytes from 43.132.251.85: icmp_seq=8441 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8443 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8445 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8446 ttl=48 time=42.9 ms
64 bytes from 43.132.251.85: icmp_seq=8447 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8448 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8450 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8451 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8452 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8453 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8454 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=8456 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8457 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8458 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8459 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8460 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8461 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8462 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8464 ttl=48 time=43.0 ms
64 bytes from 43.132.251.85: icmp_seq=8465 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8467 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8468 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8469 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=8470 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8471 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8472 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8473 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8475 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8477 ttl=48 time=43.4 ms
64 bytes from 43.132.251.85: icmp_seq=8478 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8479 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8482 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8483 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8484 ttl=48 time=41.7 ms
64 bytes from 43.132.251.85: icmp_seq=8486 ttl=48 time=42.7 ms
64 bytes from 43.132.251.85: icmp_seq=8487 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=8489 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8490 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8492 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8494 ttl=48 time=41.4 ms
64 bytes from 43.132.251.85: icmp_seq=8495 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8496 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8497 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8499 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8500 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8505 ttl=48 time=42.0 ms
64 bytes from 43.132.251.85: icmp_seq=8506 ttl=48 time=43.2 ms
64 bytes from 43.132.251.85: icmp_seq=8507 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8509 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8512 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8513 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8514 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8515 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8516 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8517 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8518 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8519 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8520 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8521 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8524 ttl=48 time=43.7 ms
64 bytes from 43.132.251.85: icmp_seq=8525 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8526 ttl=48 time=42.5 ms
64 bytes from 43.132.251.85: icmp_seq=8527 ttl=48 time=43.6 ms
64 bytes from 43.132.251.85: icmp_seq=8529 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8530 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8531 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8532 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8534 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=8535 ttl=48 time=42.8 ms
64 bytes from 43.132.251.85: icmp_seq=8536 ttl=48 time=41.8 ms
64 bytes from 43.132.251.85: icmp_seq=8537 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8538 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8539 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8540 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8543 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8544 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8545 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8546 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8549 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8550 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8551 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8554 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8555 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8557 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8558 ttl=48 time=42.5 ms
64 bytes from 43.132.251.85: icmp_seq=8559 ttl=48 time=43.3 ms
64 bytes from 43.132.251.85: icmp_seq=8561 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8562 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8563 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8564 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8565 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8566 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8567 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8568 ttl=48 time=43.0 ms
64 bytes from 43.132.251.85: icmp_seq=8569 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8570 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8571 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8572 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8574 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8575 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8576 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8578 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8583 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=8584 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8586 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8587 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8591 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8592 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8594 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=8595 ttl=48 time=41.7 ms
64 bytes from 43.132.251.85: icmp_seq=8597 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8599 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8601 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=8602 ttl=48 time=42.2 ms
64 bytes from 43.132.251.85: icmp_seq=8605 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8608 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8609 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8610 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8611 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8612 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8613 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8615 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8616 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8618 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8622 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8623 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8626 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8627 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8630 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8631 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8632 ttl=48 time=43.6 ms
64 bytes from 43.132.251.85: icmp_seq=8633 ttl=48 time=43.7 ms
64 bytes from 43.132.251.85: icmp_seq=8636 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8637 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8638 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8639 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8640 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=8641 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8642 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8643 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8645 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8646 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8647 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8650 ttl=48 time=42.1 ms
64 bytes from 43.132.251.85: icmp_seq=8652 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=8654 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8655 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8658 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8660 ttl=48 time=43.7 ms
64 bytes from 43.132.251.85: icmp_seq=8661 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8662 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=8663 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8664 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=8667 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8668 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8672 ttl=48 time=43.2 ms
64 bytes from 43.132.251.85: icmp_seq=8673 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8674 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=8675 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=8677 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=8678 ttl=48 time=43.9 ms
